Index,name,rating,comment,review.date,country,Year,Month,anger,anticipation,disgust,fear,joy,sadness,surprise,trust,negative,positive
1020,Anonymous,9.1,Very organized place. Big plus for offering good specialty coffee in the lounge!,26-Sep-16,"Germany, ",2016,Sep,0,1,0,0,1,0,1,2,1,2
1021,Anonymous,8.9,"Well located, clean hostel: close to the main bus station (with the busses to the ferries) and Connolly train station, and walking distance to Connolly street as well as the Convention Center.
 Large, well equipped kitchen, and large rooms. When we were there, there were a number of noticable groups or school classes, but since I wasn't there to find company for my own trip that wasn't a problem.",25-Sep-16,"Germany, ",2016,Sep,0,0,0,1,1,1,1,3,1,4
1022,Anonymous,7.7,Bathroom smelled but what can you expect from a shared bathroom. Beds are super comfy. About a 20 minute walk from everything.,25-Sep-16,"USA, ",2016,Sep,0,1,0,0,0,0,1,1,0,1
1023,riordanmeister,8.9,A good hostel in a good location. Just a one minute walk from Busaras and the Luas. I enjoyed the free breakfast and the Wifi connection was good. The one downside of my stay was that there was no security cages or lockers in my 4 bed dorm. I understand this was a newly converted private room but lockers or cages should have been available.,25-Sep-16,"Ireland, ",2016,Sep,0,1,0,0,1,0,1,1,0,2
1024,Anonymous,8.9,"This hostel is really lovely & had some lovely rooms!! The atmosphere was quiet, but that was what we were wanting so perfect for us. Had some good pubs / restaurants close by & the staff were lovely! Also had amazing coffee at reception!! Would recommend 😊",24-Sep-16,New ,2016,Sep,0,3,0,0,3,3,2,4,1,5
1025,Anonymous,10,Jacobs Inn is a cracking hostel with a youthful modern feel to it. The guys on the desk couldn't have been more helpful with tips and advice. The 12 berth room we had was clean and tidy. Decent sized bathroom. Excellent security at the reception. Nice plus was the free breakfast. We didn't take advantage of everything that was on offer which included a Saturday night pub crawl and a walking tour of Dublin. I'd readily recommend this hostel. And we'll be back.,23-Sep-16,"England, ",2016,Sep,0,0,1,0,3,0,0,5,2,11
1026,Anonymous,6.6,I booked for a 10 bed room and they gave me a 12 in the firt night and told me i should move to another room in the second night. In the second night the bed i should use was occupied by another person.We moved 2 times until they gave us another room. All of that changes in the middle of the night.,23-Sep-16,"Portugal, ",2016,Sep,0,0,0,0,0,0,0,0,0,0
1027,Anonymous,9.4,"The staff were excellent, extremely welcoming, helpful and friendly. 
 I would definitely recommend staying here",23-Sep-16,"England, ",2016,Sep,0,1,0,0,3,0,0,4,0,4
1028,Anonymous,5.7,"Reception staff unacceptable, another booking that was made under my name without my consent and they where trying to force me to pay for extra charges, spent an hour in reception trying to deal with the problem. Also had to change rooms throughout our stay because of ""refurbishments"".",23-Sep-16,"England, ",2016,Sep,1,2,0,3,2,2,1,2,4,3
1029,Anonymous,6,"It was clean and breakfast was good... but it didn't have much atmosphere. Also not the best choice if you're a solo traveller (there are definitely hostels in dublin that are better for socialising if you're traveling alone), more of a place for big groups.",21-Sep-16,"USA, ",2016,Sep,0,1,0,0,2,0,1,2,0,5
1030,Anonymous,9.7,"Great hostel! Had a wonderful vibe, super clean, and great facility. In a unique area of Dublin, I wish I could've stayed longer!",21-Sep-16,"USA, ",2016,Sep,0,0,0,0,2,0,2,2,0,3
1031,Anonymous,9.1,Great experience only complaint was the roommates but that's not really the hostels fault!,19-Sep-16,"Canada, ",2016,Sep,1,0,0,0,0,1,0,0,2,0
1032,Anonymous,7.7,I enjoyed my stay at Jacob's Inn hostel. The staff was friendly as all the irish people I met were. The room with bathroom was clean and quiet except for the train that drove close to my window. The breakfast is simple (milk with muesli and toast with jam or chocolate spread) but sufficient. The temple bar area and Dublin Castle are at 20 minutes walking distance from the hostel.,19-Sep-16,"Netherlands, ",2016,Sep,0,2,0,0,4,1,0,3,0,7
1033,whitlock19837548,9.7,"Great hostel with fantastic location, lots of communal areas, nice bunk beds, and the best luggage storage i have ever seen.
 My only small issue is that there seemed to be a lot of groups staying there which isn't good for solo travellers.",19-Sep-16,"England, ",2016,Sep,0,1,0,0,1,0,1,1,1,1
1034,Anonymous,10,"Very nice, if you prefer your privacy each bed has its own curtain. Great staff always helping with any questions or stuff to do. Nice kitchen, was fun to cook in it. met really awesome people that were also traveling alone!",18-Sep-16,"Israel, ",2016,Sep,0,1,0,0,1,0,0,1,0,3
1035,Anonymous,9.4,Great hostel! Nice atmosphere,17-Sep-16,"Spain, ",2016,Sep,0,0,0,0,0,0,0,0,0,0
1036,Anonymous,8.3,"It was one of the best first experiences I had with a hostel - the security was fantastic, and the facilities were good! It was always clean, and the atmosphere was good! The staff were knowledgeable. It is definitely more of a 'party' hostel, so if you're looking for a quiet place, this isn't for you.",16-Sep-16,"Canada, ",2016,Sep,0,1,0,0,2,1,1,2,0,3
1037,Anonymous,4.6,"Not the best stay, our room was very dirty and we found other guests in our beds.",16-Sep-16,"England, ",2016,Sep,0,0,1,0,1,0,0,1,1,1
1038,Anonymous,10,"Great location within Dublin city. Facilities are well provided, great friendly atmosphere with huge spaces to mingle. More importantly there are cages for you to store your things. Although a short walk away from the city centre, it is still very accessible.",14-Sep-16,"Singapore, ",2016,Sep,0,2,0,0,1,0,0,1,0,3
1039,Anonymous,8.9,The staff were really helpful especially during the bus strike helping me get to the airport.,13-Sep-16,"Australia, ",2016,Sep,1,1,0,0,1,0,0,1,1,1
1040,Anonymous,9.1,"Honestly it felt like a hotel in every way (and we were in a big dormitory) - curtains across the beds for privacy in the dorm, secure under-bed lockers, everything clean, bright and shipshape. Breakfast was toast or cereal with juice, tea/coffee. The only thing lacking was atmosphere; a lot of the guests seemed to be school trips or older people rather than young people looking to socialise.
 
 Otherwise, great value for money and a pleasant stay!",13-Sep-16,"England, ",2016,Sep,1,3,0,0,5,1,3,4,1,6
1041,Anonymous,6.9,"Stayed at this hostel for two night as visiting Dublin . Bit pricey for the basic room you'll get. We had no window in our room,it was so hot, it was smelly and to fall asleep was almost impossible.The room was clean and tidy. Bathroom small but practical. It is good for a short term stay or for younger people, maybe i wasn't the right person for this Hostel. Reception staff were very helpful and polite so that is the bonus.",13-Sep-16,"Switzerland, ",2016,Sep,1,2,0,0,4,1,2,3,2,6
1042,Anonymous,8,Do the pub crawl! You won't regret it!,12-Sep-16,"Australia, ",2016,Sep,0,1,1,0,0,1,0,0,2,0
1043,Anonymous,9.7,"Amazing and safe hostel. Cracking atmosphere, brilliant location (takes 5-10 minute walk to get to Lower O'Connell Street where all the shops are). The breakfast in the morning was good. Super value for money (stayed from last Monday-Thursday). I've put the big grin (top rating) for all factors except staff (put the small grin for that one!) just simply because some members of staff confused us with telling us which transport to get to the airport as the main Dublin buses were on strike.",12-Sep-16,"England, ",2016,Sep,3,6,0,1,5,2,3,6,5,8
1044,briewolf06,10,One of the best hostels I've ever stayed at!,11-Sep-16,"USA, ",2016,Sep,0,0,0,0,0,0,0,0,0,0
1045,Anonymous,6.6,First thing to note is that Jacob inn is mostly a youth party hostel. If you are not looking for young loud mostly dirty hostel you should look elsewhere. Staff out nice but are all ways on a mission it does not create the most inviting environment. They close the kitchen down and lock the doors from 3pm to 5pm. They kick you off dinner / common area at 10 am. Breakfast is to 10 am but they start putting things away 15 mins before so if you show up last min you will think you can get food but no,11-Sep-16,"USA, ",2016,Sep,2,4,1,1,5,0,3,3,2,7
1046,Anonymous,6.9,"not very clean. Almost no soap anywhere to wash hands with. Did not get an intro to what the hostel offers and where things are located, when breakfast times are, when check out is... Also had to change the beds for 2 nights which I booked weeks in advance. Most of my roommates had to change once or even twice as well. So not very well organized. Of course it can happen but it seems to happen alot at the hostel. 
 
 very secure though and in a very good location.",10-Sep-16,"Germany, ",2016,Sep,0,3,0,2,3,0,2,2,0,5
1047,Anonymous,10,"Its a good hostel, the staff are very friendly and helpful, it was my birthday the day i arrived so they gave me 1 night free and helped me with suggestions of where to go out to celebrate!",09-Sep-16,"England, ",2016,Sep,0,3,0,0,4,0,2,3,0,4
1048,Anonymous,9.1,Great set up in rooms with power / usb in bed and the curtain was a great addition. Unfortunately our door was broken so no one could get in all through the night. Common areas were a bit like hotels not much atmosphere. The best kitchen we have come across 10/10 for that. Great access to washing machine and dryers for €6 for wash and dry.,09-Sep-16,New ,2016,Sep,1,0,0,1,0,1,0,1,1,0
1049,Anonymous,9.7,"Great hostel, great staff. Cool vibe to the place, great facilities, loved the security to this place, nice little coffee bar, and tons of common area. Rooms were nice. Happen to be on same floor as male showers, which was nice, but I can see it being a pain if you have to go to another floor to shower. But bathrooms were clean and plenty of showers, so can't complain. Nice little terrace on top floor. Overall, great hostel!",08-Sep-16,"USA, ",2016,Sep,1,2,0,1,1,2,0,2,2,3
1050,carolynb642515,9.1,"Fantastic in every way (price, location, facilities, management) except for the fact that -- being a hostel with large accommodation possibilities -- this seems to attract large school groups. More than at other youth hostels I've stayed in, this one was loud. Bring earplugs for sleep.",07-Sep-16,"USA, ",2016,Sep,1,1,0,1,1,0,1,3,0,3
1051,Anonymous,8.9,"This ended up being my favourite hostel in Dublin. Each bunk bed has their own outlet, light, and privacy curtain, as well as a cage underneath. Rooms and ensuite/shared bathrooms are clean, and spacious, no issues with being too hot/cold, and WiFi works everywhere. Plug adaptors are available at reception for free, they just hold onto your ID. Location is not bad, a little bit of a walk from city centre, but close to Busaras station, O'Connolly station, and the 747 airport shuttle.",06-Sep-16,"Canada, ",2016,Sep,1,1,1,1,1,2,0,1,2,2
1052,Anonymous,8,"Great hostel with awesome facilities, especially the kitchen! Staff were helpful and friendly. The hostel was just a bit too large and impersonal- there were so many large groups that it was hard to meet other travellers. Quite a loud hostel with the groups too, so probably not the place to stay for some peace and quiet.",05-Sep-16,"Australia, ",2016,Sep,0,2,0,0,3,1,0,3,0,4
1053,Anonymous,9.4,Ticks all the boxes altho' geared to a young crowd that sadly isn't me any more :-(,05-Sep-16,British ,2016,Sep,0,1,0,0,1,1,1,0,1,1
1054,trissybell125019,9.1,"This hostel was perfectly adequate. I appreciated the luggage storage and free breakfast. The room facilities were good - lights, plugs, and under bed storage for each bed. The bathroom was fairly clean, and the staff was very friendly. Overall, a good place to stay for a night or two.",05-Sep-16,"USA, ",2016,Sep,0,2,0,0,3,0,1,4,0,5
1055,Anonymous,10,"This hostel is a 5 star hostel! They have drapes and plugs in each bed so you have your privacy and your electronics. Rooftop patio is awesome. Free breakfast is great.
 I recommend this hostel for anyone hanging out in Dublin....awesome!!!!!",03-Sep-16,"USA, ",2016,Sep,1,1,1,1,1,1,0,2,1,3
1056,Anonymous,8.3,"Jacobs Inn is a great hostel - roomy and bright rooms, spacious and comfortable common areas, clean and functional toilets, they've got it all. The only downside is that it's a bit of a walk (15 mins) to the Temple Bar area where it seems to be more lively.",02-Sep-16,"USA, ",2016,Sep,0,0,0,0,1,0,0,1,0,2
1057,Anonymous,9.1,This place is pretty great. Located right near the river which is perfect. The room I stayed in was roomy and clean. They have a nice common area downstairs as well as an eating area. I would definitely stay here again. No issues.,01-Sep-16,"USA, ",2016,Sep,0,2,0,0,3,0,0,3,0,3
1058,Anonymous,8.6,"Really cool vibe here, good kitchen and facilities, really good location. 
 One problem: Maybe I'm just not used to the drinking culture in Ireland, but at around 10pm in the common area, three big, completely trashed guys were loudly harassing me, and the staff were at the desk only about 10 feet away and didn't comment. I know it's not really their job, but I would have felt more safe if one of the male employees had helped me a bit. 
 Still had a good time though",01-Sep-16,"USA, ",2016,Sep,1,2,0,1,2,1,1,2,2,6
1059,Anonymous,9.1,Excellent.,31-Aug-16,"Australia, ",2016,Aug,0,0,0,0,1,0,0,1,0,1
1060,Anonymous,9.7,Great neighbourhood near everything. However the locals down the street are stretchy. But found after getting my grounds the first day - it was perfectly fine. Amazing hostel. Very clean & rooms were huge! Beds very comfy too! Loved having a light & outlets for my individual bed & a curtain.,31-Aug-16,"Canada, ",2016,Aug,0,0,0,0,2,0,0,2,0,2
